userSet	oddsRatio	matrixID	pValueLog	rnkPV	TF_name	dataSource	exp_type	medline	family	class
1	1.12575183724452	MA1647.2	3.06827596390218	16	Prdm4	jaspar	No_annotation	23918801	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	1.17838405458587	MA1418.1	3.0507165841813	26	IRF3	jaspar	HT-SELEX	10938111	Interferon-regulatory factors	Tryptophan cluster factors
1	1.12049843489936	MA1133.1	3.04386799094837	38	JUN::JUNB	jaspar	SMiLE-seq	15240010	Jun-related	Basic leucine zipper factors (bZIP)
1	1.13726585765711	MA0466.3	3.02983301158466	26	CEBPB	jaspar	CAP-SELEX	8632009	CEBP-related	Basic leucine zipper factors (bZIP)
1	1.11895030195346	MA1956.1	3.02136926215572	15	FOXO1::FLI1	jaspar	HT-SELEX	31913281	FOX::Ets-related	Fork head/winged helix factors::Tryptophan cluster factors
1	2.6774747032545	MA0672.1	3.00429428551128	31	NKX2-3	jaspar	HT-SELEX	11042197	NK	Homeo domain factors
1	1.1892075273755	MA1936.1	2.97916873795662	16	ERF::FOXO1	jaspar	HT-SELEX	31913281	Ets-related::FOX	Tryptophan cluster factors::Fork head/winged helix factors
1	1.12834524165414	MA0150.2	2.93472974070714	27	Nfe2l2	jaspar	ChIP-seq	17916232	Jun-related	Basic leucine zipper factors (bZIP)
1	1.11662231889297	MA1946.1	2.9074917050377	17	ETV5::FOXI1	jaspar	HT-SELEX	31913281	Ets-related::FOX	Tryptophan cluster factors::Fork head/winged helix factors
1	1.12442399299799	MA1720.1	2.88162143503527	18	ZNF85	jaspar	ChIP-seq	28273063	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.33131040815331	MA0774.1	2.83263986621389	25	MEIS2	jaspar	HT-SELEX	9405651	TALE-type homeo domain factors	Homeo domain factors
1	1.20148566982416	MA0653.1	2.81953099790275	32	IRF9	jaspar	HT-SELEX	21731497	Interferon-regulatory factors	Tryptophan cluster factors
1	1.11718351590169	MA0060.3	2.75101521626474	29	NFYA	jaspar	ChIP-seq	9469818	NFY	Other alpha
1	1.26107433680638	MA1523.1	2.74569383510241	19	MSANTD3	jaspar	PBM	12354778	Myb/SANT domain factors	Tryptophan cluster factors
1	1.1073152540034	MA1585.1	2.73313347616585	14	ZKSCAN1	jaspar	ChIP-seq	28092692	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.79183542250611	MA0670.1	2.66130195688496	33	NFIA	jaspar	HT-SELEX	10085123	Nuclear factor 1	SMAD/NF-1 DNA-binding domain factors
1	2.04598665695991	MA0879.2	2.64646308677979	37	DLX1	jaspar	NCAP-SELEX	18585359	NK	Homeo domain factors
1	1.10410164054312	MA1954.1	2.62314350606637	19	FOXO1::ELK1	jaspar	HT-SELEX	31913281	FOX::Ets-related	Fork head/winged helix factors::Tryptophan cluster factors
1	1.10187853110226	MA0744.2	2.58802789248517	24	SCRT2	jaspar	ChIP-seq	23332764	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.13209496593137	MA0463.2	2.56109484660847	28	BCL6	jaspar	HT-SELEX	7945383	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.13974529206844	MA0832.1	2.53747826498439	24	Tcf21	jaspar	HT-SELEX	26020271	Tal-related	Basic helix-loop-helix factors (bHLH)
1	1.15394783175382	MA1949.1	2.45153293901371	20	FLI1::DRGX	jaspar	HT-SELEX	24218641	Paired-related HD factors::Ets-related	Homeo domain factors::Tryptophan cluster factors
1	1.11308459779178	MA0656.1	2.44718304336693	34	JDP2	jaspar	HT-SELEX	9154808	Fos-related	Basic leucine zipper factors (bZIP)
1	1.09897490510081	MA1509.1	2.44045187520856	20	IRF6	jaspar	HT-SELEX	18604160	Interferon-regulatory factors	Tryptophan cluster factors
1	1.14166391598984	MA0600.2	2.27567643941955	21	RFX2	jaspar	HT-SELEX	8754849	RFX-related factors	Fork head/winged helix factors
1	1.15514704227821	MA1714.1	2.23427737651996	17	ZNF675	jaspar	ChIP-seq	31427604	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	2.04727586184751	MA0850.1	2.18878694040183	25	FOXP3	jaspar	HT-SELEX	20554955	FOX	Fork head/winged helix factors
1	1.10191350930532	MA0605.2	2.11316711634101	29	ATF3	jaspar	HT-SELEX	12815047	Fos-related	Basic leucine zipper factors (bZIP)
1	1.51943151685197	MA0808.1	2.02209773452233	26	TEAD3	jaspar	HT-SELEX	9571041	TEF-1-related factors	TEA domain factors
1	1.08298049588738	MA0141.3	1.95870732032939	24	ESRRB	jaspar	HT-SELEX	18555785	Steroid hormone receptors (NR3)	Nuclear receptors with C4 zinc fingers
1	1.08331066543928	MA0494.1	1.85512003343725	22	Nr1h3::Rxra	jaspar	ChIP-seq	21349840	Thyroid hormone receptor-related factors (NR1)::RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	1.5222177943044	MA1108.2	1.84177389810207	39	MXI1	jaspar	ChIP-seq	8425219	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	1.98548013304993	MA0893.2	1.74516148643928	38	GSX2	jaspar	HT-SELEX	18585359	HOX	Homeo domain factors
1	1.29303884327188	MA1570.1	1.74428435405617	15	TFAP4	jaspar	HT-SELEX	9741833	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	1.11258832098386	MA1420.1	1.74136195220893	27	IRF5	jaspar	HT-SELEX	25896227	Interferon-regulatory factors	Tryptophan cluster factors
1	1.78828873979706	MA1563.2	1.66892308987036	16	SOX18	jaspar	CAP-SELEX	7651823	SOX-related factors	High-mobility group (HMG) domain factors
1	1.1441910504743	MA1467.2	1.64001507580233	28	Atoh1	jaspar	No_annotation	22985730	Tal-related	Basic helix-loop-helix factors (bHLH)
1	1.0764922566065	MA0598.3	1.60943295187941	23	EHF	jaspar	ChIP-seq	11259407	Ets-related	Tryptophan cluster factors
1	1.09209503317002	MA0088.2	1.58363315888485	25	ZNF143	jaspar	HT-SELEX	9009278	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.10071142758903	MA0604.1	1.53552407206598	30	Atf1	jaspar	PBM	1655749	CREB-related factors	Basic leucine zipper factors (bZIP)
1	1.07747554240728	MA1566.2	1.471747540314	17	TBX3	jaspar	CAP-SELEX	18829543	TBX2-related factors	T-Box factors
1	1.07250678730761	MA0795.1	1.4539498302152	26	SMAD3	jaspar	HT-SELEX	12582250	SMAD factors	SMAD/NF-1 DNA-binding domain factors
1	1.1174993957523	MA0643.1	1.44202451842038	31	Esrrg	jaspar	HT-SELEX	15475169	Steroid hormone receptors (NR3)	Nuclear receptors with C4 zinc fingers
1	1.07571160772915	MA1520.1	1.38614669679176	21	MAF	jaspar	HT-SELEX	9571165	Maf-related	Basic leucine zipper factors (bZIP)
1	1.08284935959622	MA1546.1	1.34138668780551	22	PAX3	jaspar	HT-SELEX	9632796	Paired plus homeo domain	Paired box factors
1	1.06046701802454	MA0762.1	1.30597120927426	27	ETV2	jaspar	HT-SELEX	20517297	Ets-related	Tryptophan cluster factors
1	1.07511448994654	MA1567.2	1.28972790559502	18	Tbx6	jaspar	No_annotation	12093383	TBX6-related factors	T-Box factors
1	1.05897924053157	MA0091.1	1.28143435020637	26	TAL1::TCF3	jaspar	SELEX	8289805	Tal-related::E2A	Basic helix-loop-helix factors (bHLH)
1	1.05809079229239	MA0620.3	1.24004980393012	32	MITF	jaspar	ChIP-seq	12086670	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	1.2990891566267	MA0002.2	1.23676618999185	30	Runx1	jaspar	ChIP-seq	8413232	Runt-related factors	Runt domain factors
1	1.07455156492062	MA0834.1	1.22900604323324	27	ATF7	jaspar	HT-SELEX	2516827	Jun-related	Basic leucine zipper factors (bZIP)
1	1.07765139184201	MA1155.1	1.21356919120633	29	ZSCAN4	jaspar	HT-SELEX	28092692	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.24165691302325	MA1996.1	1.19633590301163	13	Nr1H2	jaspar	No_annotation	31175293	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	1.0537801497878	MA0782.2	1.17783839778664	28	PKNOX1	jaspar	ChIP-seq	23602564	TALE-type homeo domain factors	Homeo domain factors
1	1.17165880383305	MA0752.1	1.17417140012293	25	ZNF410	jaspar	HT-SELEX	19443739	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.0567383445606	MA0691.1	1.16054473628735	35	TFAP4	jaspar	HT-SELEX	18818310	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	1.07350019168463	MA1957.1	1.10650590695442	21	HOXB2::ELK1	jaspar	HT-SELEX	24218641	HOX::Ets-related	Homeo domain factors::Tryptophan cluster factors
1	1.05090921554912	MA1601.2	1.10149474807944	19	ZNF75D	jaspar	ChIP-exo	28473536	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.08255531373116	MA0805.1	1.07896358355127	28	TBX1	jaspar	HT-SELEX	12093383	TBX1-related factors	T-Box factors
1	1.92744861906396	MA1500.1	1.06693549069783	23	HOXB6	jaspar	HT-SELEX	18585359	HOX	Homeo domain factors
1	1.16908287278169	MA0092.1	1.06668976617552	27	Hand1::Tcf3	jaspar	SELEX	7791788	Tal-related::E2A	Basic helix-loop-helix factors (bHLH)
1	1.33156897559453	MA0100.3	1.05336078007426	28	MYB	jaspar	ChIP-seq	8467793	Myb/SANT domain factors	Tryptophan cluster factors
1	1.06806875226121	MA0727.1	1.01254166800586	26	NR3C2	jaspar	HT-SELEX	15563547	Steroid hormone receptors (NR3)	Nuclear receptors with C4 zinc fingers
1	1.14990487945678	MA0758.1	1.00544699192463	29	E2F7	jaspar	HT-SELEX	18836037	E2F	Fork head/winged helix factors
1	1.04638366565193	MA1980.1	0.998664013340824	14	ZNF418	jaspar	ChIP-seq	28273063	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	1.04641235150838	MA0019.1	0.984272208604409	31	Ddit3::Cebpa	jaspar	SELEX	8657121	CEBP-related	Basic leucine zipper factors (bZIP)
1	1.05740842581624	MA1645.1	0.980280235420674	18	NKX2-2	jaspar	ChIP-seq	18585359	NK	Homeo domain factors
1	1.0446593527719	MA1984.1	0.940485830810273	15	ZNF667	jaspar	ChIP-exo	27852650	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.1055936734741	MA0777.1	0.932599011719737	30	MYBL2	jaspar	HT-SELEX	21998171	Myb/SANT domain factors	Tryptophan cluster factors
1	1.05555008938408	MA1935.1	0.931862027085216	22	ERF::FOXI1	jaspar	HT-SELEX	31913281	Ets-related::FOX	Tryptophan cluster factors::Fork head/winged helix factors
1	1.06130021470602	MA0113.3	0.916965301430462	29	NR3C1	jaspar	HT-SELEX	15563547	Steroid hormone receptors (NR3)	Nuclear receptors with C4 zinc fingers
1	1.11350460182501	MA0083.3	0.908700295982539	30	SRF	jaspar	HT-SELEX	2243767	Responders to external signals (SRF/RLM1)	MADS box factors
1	1.04261057233285	MA1550.1	0.899640635783355	24	PPARD	jaspar	HT-SELEX	8725145	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	1.07984154686168	MA0510.2	0.892823224140209	24	RFX5	jaspar	HT-SELEX	8754849	RFX-related factors	Fork head/winged helix factors
1	1.07628143110732	MA0509.3	0.816925841006105	25	RFX1	jaspar	ChIP-seq	28473536, 28473536	RFX-related factors	Fork head/winged helix factors
1	1.03549329580058	MA1545.1	0.800264208422366	25	OVOL2	jaspar	HT-SELEX	24735879	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.04281577420165	MA0856.1	0.7948162223347	39	RXRG	jaspar	HT-SELEX	15019979	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	1.11699930234252	MA1708.1	0.787696661561379	19	ETV7	jaspar	HT-SELEX	20517297	Ets-related	Tryptophan cluster factors
1	1.06208935724488	MA1494.1	0.778180678965794	30	HNF4A	jaspar	HT-SELEX	25164757	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	1.05659690257165	MA1932.1	0.767203844478794	23	ELK1::HOXB13	jaspar	HT-SELEX	24218641	Ets-related::HOX-related factors	Tryptophan cluster factors::Homeo domain factors
1	1.09231699532386	MA1931.1	0.75676221051751	24	ELK1::HOXA1	jaspar	HT-SELEX	24218641	Ets-related::HOX-related factors	Tryptophan cluster factors::Homeo domain factors
1	1.08831051206265	MA1597.1	0.736041652420898	20	ZNF528	jaspar	ChIP-seq	25690854	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.06312194649539	MA0074.1	0.730210433810408	32	RXRA::VDR	jaspar	SELEX	8674817	RXR-related receptors (NR2)::Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	1.0478131877397	MA0631.1	0.699680493907503	33	Six3	jaspar	universal protein binding microarray (PBM)	18585360	HD-SINE	Homeo domain factors
1	1.07711035187053	MA0858.1	0.699137327581926	40	Rarb	jaspar	HT-SELEX	15019979	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	1.05308452501139	MA0819.2	0.695938907823848	29	CLOCK	jaspar	CAP-SELEX	24591654	PAS domain factors	Basic helix-loop-helix factors (bHLH)
1	1.11137566236579	MA1470.1	0.68681523135106	31	BACH2	jaspar	HT-SELEX	28461702	Jun-related	Basic leucine zipper factors (bZIP)
1	1.02789631441531	MA0093.3	0.66633923932398	31	USF1	jaspar	ChIP-seq	23332764	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	1.02815002021188	MA0829.2	0.664902676013435	30	SREBF1	jaspar	ChIP-seq	11591434	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	1.02791111031419	MA0114.4	0.664845213886828	32	HNF4A	jaspar	ChIP-seq	22383578	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	1.40222504419148	MA1638.1	0.66184980347633	20	HAND2	jaspar	ChIP-seq	11812799	Tal-related	Basic helix-loop-helix factors (bHLH)
1	1.34686549664102	MA0723.2	0.660998763689933	27	VAX2	jaspar	NCAP-SELEX	18585360	NK	Homeo domain factors
1	1.02971053952951	MA0794.1	0.649250878210328	31	PROX1	jaspar	HT-SELEX	21040746	HD-PROS factors	Homeo domain factors
1	1.02638804138034	MA0484.2	0.634339059910106	29	HNF4G	jaspar	ChIP-seq	22383578	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	1.04836836541433	MA1154.1	0.634081265136786	32	ZNF282	jaspar	HT-SELEX	28092692	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.03592559773533	MA1538.1	0.624325015843053	26	NR2F1	jaspar	HT-SELEX	14559106	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	1.03142765771317	MA1541.1	0.612361791099662	27	NR6A1	jaspar	HT-SELEX	11578963	GCNF-related receptors (NR6)	Nuclear receptors with C4 zinc fingers
1	1.04771502625055	MA1153.1	0.562218908664254	33	Smad4	jaspar	SMiLE-seq	15329343	SMAD factors	SMAD/NF-1 DNA-binding domain factors
1	1.4445974532579	MA1116.1	0.556648785595771	40	RBPJ	jaspar	ChIP-seq	23651858	CSL-related factors	Rel homology region (RHR) factors
1	1.02628746183964	MA1148.1	0.55487218842956	34	PPARA::RXRA	jaspar	SMiLE-seq	8386511	Thyroid hormone receptor-related factors (NR1)::RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	1.04759486364753	MA1939.1	0.547339459272827	25	ERF::SREBF2	jaspar	HT-SELEX	23050235	Ets-related::bHLH-ZIP	Tryptophan cluster factors::Basic helix-loop-helix factors (bHLH)
1	1.02895838597378	MA0677.1	0.546109179769736	36	Nr2f6	jaspar	HT-SELEX	12690040	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	1.02655370181354	MA0776.1	0.539508487446601	32	MYBL1	jaspar	HT-SELEX	21998171	Myb/SANT domain factors	Tryptophan cluster factors
1	1.02507167826152	MA1553.1	0.522311246146987	21	RARG	jaspar	HT-SELEX	1738600	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	1.05142507935819	MA0729.1	0.515168756885387	28	RARA	jaspar	HT-SELEX	15019979	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	1.01728528496994	MA0591.1	0.466744056772012	26	Bach1::Mafk	jaspar	ChIP-seq	11069897	Jun-related::Maf-related	Basic leucine zipper factors (bZIP)
1	1.01680146050104	MA1146.1	0.445233523127783	35	NR1H4::RXRA	jaspar	SMiLE-seq	10744760	Thyroid hormone receptor-related factors (NR1)::RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	1.01275418786498	MA0592.3	0.441206358634121	27	ESRRA	jaspar	ChIP-seq	17488637	Steroid hormone receptors (NR3)	Nuclear receptors with C4 zinc fingers
1	1.36986113303181	MA2003.1	0.438278711699764	16	NKX2-4	jaspar	CAP-SELEX	18585359	NK	Homeo domain factors
1	Inf	MA1535.1	0.419687775308835	28	NR2C1	jaspar	HT-SELEX	23354101	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	1.01462115143114	MA1642.1	0.377165586337847	21	NEUROG2	jaspar	ChIP-seq	19389376	Tal-related	Basic helix-loop-helix factors (bHLH)
1	1.01902116787822	MA0799.2	0.371535340068761	33	RFX4	jaspar	CAP-SELEX	8754849	RFX-related factors	Fork head/winged helix factors
1	1.01844458678276	MA1722.1	0.366365419653867	26	ZSCAN31	jaspar	HT-SELEX	27852650	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.34065353248377	MA1496.1	0.364117105857814	36	HOXA4	jaspar	HT-SELEX	7901228	HOX	Homeo domain factors
1	1.03542836251335	MA0731.1	0.349585039673964	29	BCL6B	jaspar	HT-SELEX	11374866	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.00453868385741	MA1725.1	0.338794848461839	27	ZNF189	jaspar	ChIP-seq	27852650	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.00749857682044	MA1951.1	0.338267496808272	28	FOS	jaspar	HT-SELEX	2511004	Fos-related	Basic leucine zipper factors (bZIP)
1	1.00388171979287	MA1942.1	0.334844055632892	29	ETV2::FOXI1	jaspar	HT-SELEX	19070576	Ets-related::FOX	Tryptophan cluster factors::Fork head/winged helix factors
1	1.00303698722595	MA0828.2	0.320735581235587	31	SREBF2	jaspar	CAP-SELEX	11591434	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	1.02659392583075	MA1594.1	0.316878515424669	22	ZNF382	jaspar	ChIP-seq	27852650	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	1.00593584567452	MA0798.3	0.315697234424415	34	RFX3	jaspar	NCAP-SELEX	20378718	RFX-related factors	Fork head/winged helix factors
1	1.00134731641479	MA1977.1	0.306137307304713	17	ZNF324	jaspar	ChIP-seq	28273063	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	1.03703334011146	MA0806.1	0.293766783218869	32	TBX4	jaspar	HT-SELEX	12093383	TBX2-related factors	T-Box factors
1	0.999327851476782	MA0106.3	0.289290967749671	33	TP53	jaspar	HT-SELEX	1588974	p53-related factors	p53 domain factors
1	0.999808754931972	MA0525.2	0.28906320458531	28	TP63	jaspar	HT-SELEX	17188034	p53-related factors	p53 domain factors
1	0.998257428229118	MA1999.1	0.280054009489769	18	Prdm5	jaspar	No_annotation	22589746	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.997052660967011	MA0475.2	0.271869533229838	30	FLI1	jaspar	HT-SELEX	7517940	Ets-related	Tryptophan cluster factors
1	0.996224650471441	MA0007.3	0.27137399319458	33	Ar	jaspar	HT-SELEX	20943813	Steroid hormone receptors (NR3)	Nuclear receptors with C4 zinc fingers
1	1.01486197997375	MA1110.2	0.271341531456595	41	Nr1H4	jaspar	No_annotation	24498423	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.996442858003702	MA1572.1	0.264027448898635	23	TGIF2LY	jaspar	HT-SELEX	8537382	TALE-type homeo domain factors	Homeo domain factors
1	0.995453969143233	MA0512.2	0.26335833233149	29	Rxra	jaspar	HT-SELEX	1323763	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.994154947101827	MA1573.2	0.260093823085396	24	Thap11	jaspar	No_annotation	20581084	THAP-related factors	C2CH THAP-type zinc finger factors
1	0.99391582805767	MA1724.1	0.238453792804396	30	Rfx6	jaspar	ChIP-seq	33033118	RFX-related factors	Fork head/winged helix factors
1	0.993291967367236	MA1616.1	0.235264533485654	22	Prdm15	jaspar	ChIP-seq	28740264	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.992945003859372	MA1554.1	0.230336338415411	25	RFX7	jaspar	HT-SELEX	23354101	RFX-related factors	Fork head/winged helix factors
1	0.991073050730149	MA0861.1	0.229856009646574	41	TP73	jaspar	HT-SELEX	23243311	p53-related factors	p53 domain factors
1	0.97148182629308	MA1718.1	0.223298165360062	31	ZNF8	jaspar	ChIP-seq	28273063	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.973594202473708	MA0807.1	0.218633277446963	33	TBX5	jaspar	HT-SELEX	12093383	TBX2-related factors	T-Box factors
1	0.986874346820983	MA0783.1	0.211659766047117	35	PKNOX2	jaspar	HT-SELEX	25233378	TALE-type homeo domain factors	Homeo domain factors
1	0.988335719320945	MA1998.1	0.193690117277419	19	Prdm14	jaspar	No_annotation	20953172	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.981430298245093	MA0775.1	0.191701485854328	36	MEIS3	jaspar	HT-SELEX	9405651	TALE-type homeo domain factors	Homeo domain factors
1	0.985306098337251	MA0797.1	0.190887352761523	37	TGIF2	jaspar	HT-SELEX	8537382	TALE-type homeo domain factors	Homeo domain factors
1	0.986306503041032	MA1565.1	0.188647795455709	26	TBX18	jaspar	HT-SELEX	17584735	TBX1-related factors	T-Box factors
1	0.980849517566055	MA0796.1	0.184194593814722	38	TGIF1	jaspar	HT-SELEX	8537382	TALE-type homeo domain factors	Homeo domain factors
1	0.96626154299674	MA0730.1	0.162906802854852	30	RARA	jaspar	HT-SELEX	15019979	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.95219112619095	MA1468.1	0.159702998524931	37	ATOH7	jaspar	HT-SELEX	23293286	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.92904006051779	MA1654.1	0.145363015840413	23	ZNF16	jaspar	ChIP-seq	27852650	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.971232008234751	MA1483.2	0.140847783902839	38	ELF2	jaspar	HT-SELEX	20517297	Ets-related	Tryptophan cluster factors
1	0.965689768047309	MA0511.2	0.131612404495678	30	RUNX2	jaspar	HT-SELEX	20483917	Runt-related factors	Runt domain factors
1	0.974241020887712	MA0640.2	0.131154549326046	34	ELF3	jaspar	ChIP-seq	9234700	Ets-related	Tryptophan cluster factors
1	0.964061475698165	MA0855.1	0.125637013591975	42	RXRB	jaspar	HT-SELEX	15019979	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.975217935293579	MA0496.3	0.123185270905021	31	MAFK	jaspar	ChIP-seq	8264639	Maf-related	Basic leucine zipper factors (bZIP)
1	0.943873391281759	MA0857.1	0.12211914574837	43	Rarb	jaspar	HT-SELEX	15019979	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.971567413871676	MA1571.1	0.113189563568509	27	TGIF2LX	jaspar	HT-SELEX	8537382	TALE-type homeo domain factors	Homeo domain factors
1	0.956361811584653	MA0609.2	0.098567836409354	35	CREM	jaspar	ChIP-seq	20920259	CREB-related factors	Basic leucine zipper factors (bZIP)
1	0.948299012551168	MA0645.1	0.0957749921467892	36	ETV6	jaspar	HT-SELEX	20400516	Ets-related	Tryptophan cluster factors
1	0.946352014221194	MA0781.1	0.0957388065270561	39	PAX9	jaspar	HT-SELEX	19132093	Paired domain only	Paired box factors
1	0.955490327258737	MA1646.1	0.0937114493064204	24	OSR2	jaspar	ChIP-seq	28473536	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.967616779232056	MA1532.2	0.0826365727355863	29	NR1D2	jaspar	HT-SELEX	14559106	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.940702298839199	MA1140.2	0.0821714260314818	39	JUNB	jaspar	HT-SELEX	14585541	Jun-related	Basic leucine zipper factors (bZIP)
1	0.879262344424892	MA1589.1	0.0770884867275281	28	ZNF140	jaspar	ChIP-seq	28473536	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.943998209601554	MA1967.1	0.074807061510363	20	TFAP4::FLI1	jaspar	HT-SELEX	24218641	bHLH-ZIP::Ets-related	Basic helix-loop-helix factors (bHLH)::Tryptophan cluster factors
1	0.944531273110219	MA0098.3	0.0735148445252884	34	ETS1	jaspar	HT-SELEX	20517297	Ets-related	Tryptophan cluster factors
1	0.966289943049178	MA0664.1	0.0733141579631469	37	MLXIPL	jaspar	HT-SELEX	14742444	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.95734111999247	MA0844.1	0.0693654719409287	34	XBP1	jaspar	HT-SELEX	15598891	XBP-1-related factors	Basic leucine zipper factors (bZIP)
1	0.904569270171267	MA0749.1	0.0676246932278938	31	ZBED1	jaspar	HT-SELEX	12663651	BED zinc finger factors	C2H2 zinc finger factors
1	0.929070912220723	MA1649.1	0.0621386173397596	25	ZBTB12	jaspar	ChIP-seq	19443739	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.805926422367393	MA0115.1	0.0605550689675492	35	NR1H2::RXRA	jaspar	SELEX	10187832	Thyroid hormone receptor-related factors (NR1)::RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.954445754148178	MA1117.1	0.0599022733281101	42	RELB	jaspar	ChIP-seq	17996728	NF-kappaB-related factors	Rel homology region (RHR) factors
1	0.850462734301229	MA0801.1	0.0552633897646056	40	MGA	jaspar	HT-SELEX	12093383	TBX6-related factors	T-Box factors
1	Inf	MA0671.1	0.0541467997464554	38	NFIX	jaspar	HT-SELEX	20178747	Nuclear factor 1	SMAD/NF-1 DNA-binding domain factors
1	0.939933705814855	MA1539.1	0.050345452585293	30	NR2F6	jaspar	HT-SELEX	14559106	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.95487488548499	MA0473.3	0.0462908561441267	31	ELF1	jaspar	ChIP-seq	8756667	Ets-related	Tryptophan cluster factors
1	0.948734326143563	MA0659.3	0.0431066205021689	39	Mafg	jaspar	No_annotation	8264639	Maf-related	Basic leucine zipper factors (bZIP)
1	0.949782255930103	MA0596.1	0.0424167739997029	32	SREBF2	jaspar	ChIP-seq	8156598	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.939281137487501	MA1552.1	0.041971370118401	31	RARB	jaspar	HT-SELEX	1738600	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.929509172300327	MA1651.1	0.0403882563719529	26	ZFP42	jaspar	ChIP-seq	28473536	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.955071016177596	MA0505.2	0.0398335006375303	33	Nr5A2	jaspar	No_annotation	12853459	FTZF1related(NR5A)	Nuclear receptors with C4 zinc fingers
1	0.844012376946742	MA0820.1	0.0384842673385542	35	FIGLA	jaspar	HT-SELEX	18499083	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.948863238746903	MA1114.1	0.0381274456550785	43	PBX3	jaspar	ChIP-seq	10082572	TALE-type homeo domain factors	Homeo domain factors
